phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.05,0.050012115990414906,3715,0.41770918962027387,0.45072161783713866,0.889377426446513,39466,mean_binary_certainty,0.9400786823982653
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.1,0.1000107697692577,7429,0.38066311744803794,0.304966964438113,0.903491732600559,75688,mean_binary_certainty,0.9205942245613976
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.15,0.15000942354810048,11143,0.34722881513059267,0.4956259316535311,0.911944334720914,116190,mean_binary_certainty,0.8771928253817333
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.2,0.20000807732694326,14857,0.33443968296134735,0.58816800492057,0.9057545271629779,154849,mean_binary_certainty,0.7916887984727355
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.25,0.2500067311057861,18571,0.3257410285125021,0.6559989091544491,0.8928353185608588,193209,mean_binary_certainty,0.7191275591173472
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.3,0.30000538488462886,22285,0.32445609897442534,0.6694257998585278,0.8771329146834127,230743,mean_binary_certainty,0.6655767384284037
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.35,0.35000403866347163,25999,0.3289651272217206,0.6803940876507923,0.8602288419806668,265449,mean_binary_certainty,0.6185340126615165
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.4,0.4000026924423144,29713,0.3373828286406769,0.6821533092082976,0.8413390463304017,302189,mean_binary_certainty,0.58141434719537
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.45,0.45000134622115723,33427,0.35006028747359197,0.6773360855861764,0.8205705030144875,340253,mean_binary_certainty,0.5506025940935488
V3-2,P2,1,13,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,0.5,0.5,37141,0.36235727836350484,0.6719199036653013,0.8023820093994458,378265,mean_binary_certainty,0.5236786704702504
