phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.05,0.05000694380149986,4321,0.3970028312091492,0.6324961556369647,0.9334828482593405,33782,mean_binary_certainty,0.9295002512374861
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.1,0.10000231460049995,8641,0.3185976432214281,0.4226956152093192,0.9440920682665271,79396,mean_binary_certainty,0.865732707281954
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.15,0.1500092584019998,12962,0.30927483196003386,0.7042457310467719,0.9458091795676192,127728,mean_binary_certainty,0.7906592772314303
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.2,0.2000046292009999,17282,0.3096318679836934,0.6904576882734523,0.9430760755246156,175508,mean_binary_certainty,0.726596519194325
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.25,0.25,21602,0.31555242761762375,0.6850673917830991,0.9326307805275601,220824,mean_binary_certainty,0.6644515089841541
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.3,0.30000694380149984,25923,0.32072131291832545,0.7030710221988642,0.9171438240270727,267432,mean_binary_certainty,0.6066173136690975
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.35,0.35000231460049996,30243,0.3263053149861197,0.6935238015959629,0.8983229426796826,315028,mean_binary_certainty,0.5633934291481834
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.4,0.4000092584019998,34564,0.33650014795534905,0.677887683907357,0.8783335654129212,360929,mean_binary_certainty,0.5247451411749198
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.45,0.45000462920099993,38884,0.34630660228658217,0.6641293541794793,0.8599383510288714,406561,mean_binary_certainty,0.4899813980607918
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.5,0.5,43204,0.35797644295432923,0.6484978773573192,0.8415089102081502,451541,mean_binary_certainty,0.45730672804056927
V3-2,P2,3,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,0.55,0.5500069438014998,47525,0.37212819050395396,0.6337922005593104,0.8248241583407205,493790,mean_binary_certainty,0.42890553132090425
